115	0.04	27.36
116	0.08	27.37
117	0.09	27.35
118	0.12	27.28
119	0.04	27.31
120	0.08	27.31
1	0.55	26.32
2	0.61	26.3
3	0.52	26.27
4	0.51	26.26
5	0.51	26.25
6	0.5	26.23
7	0.42	26.21
8	0.38	26.21
9	0.34	26.22
10	0.55	26.19
11	0.34	26.19
12	0.37	26.19
13	0.43	26.18
14	0.33	26.16
15	0.43	26.15
16	0.43	26.14
17	0.58	26.1
18	0.35	26.12
19	0.43	26.09
20	0.45	26.06
21	0.59	26.04
22	0.44	26.03
23	0.3	26.06
24	0.42	26.03
25	0.47	26.03
26	0.41	26
27	0.43	26
28	0.31	26
29	0.29	26.03
30	0.17	26.07
31	0.28	26.08
32	0.51	25.97
33	0.57	25.93
34	0.5	25.9
35	0.41	25.9
36	0.38	25.91
37	0.39	25.92
38	0.34	25.92
39	0.36	25.91
40	0.53	25.87
41	0.39	25.86
42	0.42	25.85
43	0.32	25.84
44	0.55	25.79
45	0.48	25.76
46	0.57	25.74
47	0.58	25.72
48	0.44	25.72
49	0.44	25.72
50	0.34	25.74
51	0.25	25.77
52	0.37	25.77
53	0.55	25.7
54	0.53	25.69
55	0.45	25.68
56	0.29	25.7
57	0.49	25.67
58	0.42	25.65
59	0.47	25.63
60	0.41	25.64
61	0.55	25.61
62	0.34	25.6
63	0.32	25.64
64	0.39	25.64
65	0.32	25.62
66	0.34	25.62
67	0.42	25.59
68	0.47	25.57
69	0.46	25.56
70	0.37	25.56
71	0.65	25.52
72	0.48	25.49
73	0.36	25.5
74	0.3	25.51
75	0.44	25.51
76	0.46	25.49
77	0.56	25.44
78	0.47	25.43
79	0.41	25.42
80	0.42	25.42
81	0.46	25.39
82	0.45	25.41
83	0.34	25.41
84	0.37	25.41
85	0.44	25.38
86	0.45	25.36
87	0.37	25.38
88	0.43	25.36
89	0.38	25.36
90	0.42	25.36
91	0.56	25.32
92	0.55	25.29
93	0.54	25.26
94	0.47	25.26
95	0.39	25.26
96	0.5	25.25
97	0.36	25.26
98	0.33	25.28
99	0.39	25.28
100	0.48	25.25
101	0.45	25.23
102	0.53	25.2
103	0.37	25.21
104	0.55	25.19
105	0.47	25.17
106	0.37	25.17
107	0.36	25.2
108	0.49	25.17
109	0.46	25.16
110	0.48	25.14
111	0.47	25.14
112	0.46	25.12
113	0.39	25.12
114	0.35	25.13
115	0.35	25.14
116	0.36	25.14
117	0.37	25.12
118	0.47	25.09
119	0.4	25.08
120	0.45	25.07
1	0.44	24.45
2	0.54	24.45
3	0.57	24.43
4	0.56	24.42
5	0.56	24.41
6	0.62	24.4
7	0.61	24.39
8	0.6	24.38
9	0.6	24.36
10	0.58	24.36
11	0.55	24.36
12	0.47	24.37
13	0.58	24.35
14	0.61	24.34
15	0.63	24.33
16	0.6	24.32
17	0.55	24.32
18	0.63	24.3
19	0.48	24.3
20	0.59	24.3
21	0.61	24.29
22	0.57	24.28
23	0.63	24.27
24	0.51	24.27
25	0.54	24.27
26	0.51	24.25
27	0.63	24.24
28	0.39	24.26
29	0.53	24.25
30	0.42	24.25
31	0.47	24.25
32	0.52	24.25
33	0.41	24.25
34	0.54	24.24
35	0.53	24.22
36	0.58	24.21
37	0.57	24.2
38	0.61	24.19
39	0.58	24.18
40	0.59	24.17
41	0.63	24.16
42	0.61	24.16
43	0.57	24.15
44	0.6	24.15
45	0.48	24.16
46	0.47	24.16
47	0.5	24.16
48	0.64	24.14
49	0.58	24.13
50	0.59	24.12
51	0.61	24.11
52	0.52	24.11
53	0.61	24.1
54	0.62	24.09
55	0.59	24.09
56	0.38	24.11
57	0.54	24.1
58	0.62	24.09
59	0.55	24.08
60	0.64	24.07
61	0.7	24.06
62	0.59	24.05
63	0.55	24.05
64	0.53	24.05
65	0.58	24.04
66	0.58	24.04
67	0.52	24.03
68	0.6	24.03
69	0.61	24.02
70	0.65	24.01
71	0.55	24
72	0.59	24
73	0.64	23.99
74	0.6	23.99
